Date,Time,Precipitation_AddisAbeba (mm),Relative Humidity_AddisAbeba (% RH),Temperature_AddisAbeba (?C)
12/3/2012,1:30:00 AM,0,62.5,11.7
12/3/2012,1:45:00 AM,0,64.8,11.1
12/3/2012,2:00:00 AM,0,65,11.3
12/3/2012,2:15:00 AM,0,65,11.7
12/3/2012,2:30:00 AM,0,64.9,12.1
12/3/2012,2:45:00 AM,0,65.7,12
12/3/2012,3:00:00 AM,0,67.8,11.5
12/3/2012,3:15:00 AM,0,68.7,11.1
12/3/2012,3:30:00 AM,0,69.9,10.6
12/3/2012,3:45:00 AM,0,75.3,9.5
12/3/2012,4:00:00 AM,0,78.3,9.1
12/3/2012,4:15:00 AM,0,79.9,8.5
12/3/2012,4:30:00 AM,0,81.7,8.2
12/3/2012,4:45:00 AM,0,82.3,8
12/3/2012,5:00:00 AM,0,83.2,7.7
12/3/2012,5:15:00 AM,0,83,7.8
12/3/2012,5:30:00 AM,0,85,7.6
12/3/2012,5:45:00 AM,0,84.8,7.7
12/3/2012,6:00:00 AM,0,86.1,7.6
12/3/2012,6:15:00 AM,0,84.1,8.2
12/3/2012,6:30:00 AM,0,83.6,8.3
12/3/2012,6:45:00 AM,0,85.8,8
12/3/2012,7:00:00 AM,0,82.1,9
12/3/2012,7:15:00 AM,0,76.4,10.4
12/3/2012,7:30:00 AM,0,71,12.3
12/3/2012,7:45:00 AM,0,64.8,14
12/3/2012,8:00:00 AM,0,56.1,16.2
12/3/2012,8:15:00 AM,0,52.8,16.9
12/3/2012,8:30:00 AM,0,51.3,17
12/3/2012,8:45:00 AM,0,49.7,17.5
12/3/2012,9:00:00 AM,0,47.7,18.3
12/3/2012,9:15:00 AM,0,46.6,18.5
12/3/2012,9:30:00 AM,0,45.3,19.1
12/3/2012,9:45:00 AM,0,44.4,19.4
12/3/2012,10:00:00 AM,0,43.9,19.7
12/3/2012,10:15:00 AM,0,43,20
12/3/2012,10:30:00 AM,0,42.4,20.2
12/3/2012,10:45:00 AM,0,42.1,20.3
12/3/2012,11:00:00 AM,0,41,21.3
12/3/2012,11:15:00 AM,0,40.4,21.4
12/3/2012,11:30:00 AM,0,39.3,21.7
12/3/2012,11:45:00 AM,0,38.9,21.4
12/3/2012,12:00:00 PM,0,37.6,22.2
12/3/2012,12:15:00 PM,0,36.6,22.4
12/3/2012,12:30:00 PM,0,37.6,22
12/3/2012,12:45:00 PM,0,36,23
12/3/2012,1:00:00 PM,0,35.4,23
12/3/2012,1:15:00 PM,0,35.5,22.7
12/3/2012,1:30:00 PM,0,35.1,23.4
12/3/2012,1:45:00 PM,0,34.8,23.5
12/3/2012,2:00:00 PM,0,34.6,23.2
12/3/2012,2:15:00 PM,0,34.5,23.3
12/3/2012,2:30:00 PM,0,33.7,23.6
12/3/2012,2:45:00 PM,0,33,23.8
12/3/2012,3:00:00 PM,0,32.4,24.1
12/3/2012,3:15:00 PM,0,32.1,24.2
12/3/2012,3:30:00 PM,0,32.6,24.2
12/3/2012,3:45:00 PM,0,33.2,23.9
12/3/2012,4:00:00 PM,0,33.8,23.5
12/3/2012,4:15:00 PM,0,34.6,23.3
12/3/2012,4:30:00 PM,0,34.8,23.2
12/3/2012,4:45:00 PM,0,35.3,23.2
12/3/2012,5:00:00 PM,0,36.5,22.5
12/3/2012,5:15:00 PM,0,38.1,21.9
12/3/2012,5:30:00 PM,0,39.2,21.4
12/3/2012,5:45:00 PM,0,40.1,20.9
12/3/2012,6:00:00 PM,0,41.5,20.4
12/3/2012,6:15:00 PM,0,43,19.8
12/3/2012,6:30:00 PM,0,44.7,19.2
12/3/2012,6:45:00 PM,0,45.8,18.8
12/3/2012,7:00:00 PM,0,46.7,18.6
12/3/2012,7:15:00 PM,0,47.3,18.4
12/3/2012,7:30:00 PM,0,48,18.1
12/3/2012,7:45:00 PM,0,48.3,18
12/3/2012,8:00:00 PM,0,47.7,18.3
12/3/2012,8:15:00 PM,0,48.4,18.2
12/3/2012,8:30:00 PM,0,48,18.1
12/3/2012,8:45:00 PM,0,49.1,17.7
12/3/2012,9:00:00 PM,0,50,17.4
12/3/2012,9:15:00 PM,0,50.4,17.3
12/3/2012,9:30:00 PM,0,50.5,17.4
12/3/2012,9:45:00 PM,0,51.7,17.2
12/3/2012,10:00:00 PM,0,52.6,16.8
12/3/2012,10:15:00 PM,0,51.2,17.2
12/3/2012,10:30:00 PM,0,51.5,17.1
12/3/2012,10:45:00 PM,0,52,16.9
12/3/2012,11:00:00 PM,0,52.3,16.8
12/3/2012,11:15:00 PM,0,51.9,16.7
12/3/2012,11:30:00 PM,0,52.4,16.4
12/3/2012,11:45:00 PM,0,51.7,16.5
12/4/2012,12:00:00 AM,0,52.2,16.4
12/4/2012,12:15:00 AM,0,53,16.3
12/4/2012,12:30:00 AM,0,56.3,15.3
12/4/2012,12:45:00 AM,0,58.2,14.9
12/4/2012,1:00:00 AM,0,59.7,14.6
12/4/2012,1:15:00 AM,0,58.7,14.9
12/4/2012,1:30:00 AM,0,59,14.8
12/4/2012,1:45:00 AM,0,61.3,14.2
12/4/2012,2:00:00 AM,0,61,14.3
12/4/2012,2:15:00 AM,0,61.9,14.2
12/4/2012,2:30:00 AM,0,62.2,14.4
12/4/2012,2:45:00 AM,0,62.9,14.4
12/4/2012,3:00:00 AM,0,64.4,14.1
12/4/2012,3:15:00 AM,0,64.3,14.1
12/4/2012,3:30:00 AM,0,65.4,13.7
12/4/2012,3:45:00 AM,0,66.2,13.4
12/4/2012,4:00:00 AM,0,66.7,13.3
12/4/2012,4:15:00 AM,0,66.8,13.2
12/4/2012,4:30:00 AM,0,67.2,13
12/4/2012,4:45:00 AM,0,68.6,12.9
12/4/2012,5:00:00 AM,0,68.8,12.9
12/4/2012,5:15:00 AM,0,70.5,12.4
12/4/2012,5:30:00 AM,0,73.5,11.6
12/4/2012,5:45:00 AM,0,75.2,11.2
12/4/2012,6:00:00 AM,0,77.8,10.6
12/4/2012,6:15:00 AM,0,79.5,10.2
12/4/2012,6:30:00 AM,0,78,10.9
12/4/2012,6:45:00 AM,0,80.3,10.3
12/4/2012,7:00:00 AM,0,79.3,10.7
12/4/2012,7:15:00 AM,0,74.1,12
12/4/2012,7:30:00 AM,0,69.5,13.4
12/4/2012,7:45:00 AM,0,65.2,14.5
12/4/2012,8:00:00 AM,0,60.5,15.8
12/4/2012,8:15:00 AM,0,56.1,17
12/4/2012,8:30:00 AM,0,55.8,17.3
12/4/2012,8:45:00 AM,0,54.2,18.1
12/4/2012,9:00:00 AM,0,52.3,18.6
12/4/2012,9:15:00 AM,0,52.6,18.5
12/4/2012,9:30:00 AM,0,50.8,19.1
12/4/2012,9:45:00 AM,0,49.8,19.6
12/4/2012,10:00:00 AM,0,49.4,20
12/4/2012,10:15:00 AM,0,49.1,20.3
12/4/2012,10:30:00 AM,0,47.4,20.6
12/4/2012,10:45:00 AM,0,47.4,20.8
12/4/2012,11:00:00 AM,0,47.9,20.2
12/4/2012,11:15:00 AM,0,49.1,20
12/4/2012,11:30:00 AM,0,48.7,20.2
12/4/2012,11:45:00 AM,0,49.4,19.6
12/4/2012,12:00:00 PM,0,48.2,20
12/4/2012,12:15:00 PM,0,47.9,20.5
12/4/2012,12:30:00 PM,0,47.8,20.8
12/4/2012,12:45:00 PM,0,47.7,20.8
12/4/2012,1:00:00 PM,0,47.3,21.1
12/4/2012,1:15:00 PM,0,43.8,22.4
12/4/2012,1:30:00 PM,0,42.7,22.6
12/4/2012,1:45:00 PM,0,40.5,23
12/4/2012,2:00:00 PM,0,44.1,21.4
12/4/2012,2:15:00 PM,0,43.9,21.2
12/4/2012,2:30:00 PM,0,43.8,21
12/4/2012,2:45:00 PM,0,44.6,20.9
12/4/2012,3:00:00 PM,0,43.8,21.2
12/4/2012,3:15:00 PM,0,41.1,22
12/4/2012,3:30:00 PM,0,41.7,22.4
12/4/2012,3:45:00 PM,0,39.6,22.9
12/4/2012,4:00:00 PM,0,37.7,23.7
12/4/2012,4:15:00 PM,0,39,23
12/4/2012,4:30:00 PM,0,40.6,22.1
12/4/2012,4:45:00 PM,0,41,22
12/4/2012,5:00:00 PM,0,41.8,21.9
12/4/2012,5:15:00 PM,0,42.7,21.3
12/4/2012,5:30:00 PM,0,42,21.3
12/4/2012,5:45:00 PM,0,42.2,21.3
12/4/2012,6:00:00 PM,0,42.6,20.9
12/4/2012,6:15:00 PM,0,44.4,20.4
12/4/2012,6:30:00 PM,0,47.3,19.9
12/4/2012,6:45:00 PM,0,50.3,19.1
12/4/2012,7:00:00 PM,0,50.9,18.6
12/4/2012,7:15:00 PM,0,52,18.2
12/4/2012,7:30:00 PM,0,53,18
12/4/2012,7:45:00 PM,0,56.3,17.2
12/4/2012,8:00:00 PM,0,57.2,17.2
12/4/2012,8:15:00 PM,0,59.9,16.6
12/4/2012,8:30:00 PM,0,60.9,16.3
12/4/2012,8:45:00 PM,0,61.2,16.3
12/4/2012,9:00:00 PM,0,60.9,16.4
12/4/2012,9:15:00 PM,0,60.1,16.6
12/4/2012,9:30:00 PM,0,61,16.3
12/4/2012,9:45:00 PM,0,62.2,16
12/4/2012,10:00:00 PM,0,63.3,15.6
12/4/2012,10:15:00 PM,0,62.9,15.7
12/4/2012,10:30:00 PM,0,62.6,15.7
12/4/2012,10:45:00 PM,0,65.2,14.9
12/4/2012,11:00:00 PM,0,67.5,14.2
12/4/2012,11:15:00 PM,0,68.2,13.9
12/4/2012,11:30:00 PM,0,70,13.5
12/4/2012,11:45:00 PM,0,72.3,12.9
12/5/2012,12:00:00 AM,0,71.3,13.4
12/5/2012,12:15:00 AM,0,67.4,14.5
12/5/2012,12:30:00 AM,0,65.7,14.8
12/5/2012,12:45:00 AM,0,68.1,14.2
12/5/2012,1:00:00 AM,0,68.3,14.1
12/5/2012,1:15:00 AM,0,67.8,14.4
12/5/2012,1:30:00 AM,0,66.2,15.1
12/5/2012,1:45:00 AM,0,66,15.2
12/5/2012,2:00:00 AM,0,65.3,15.3
12/5/2012,2:15:00 AM,0,66,15.1
12/5/2012,2:30:00 AM,0,66.9,14.8
12/5/2012,2:45:00 AM,0,67.8,14.7
12/5/2012,3:00:00 AM,0,70.2,14.1
12/5/2012,3:15:00 AM,0,74.5,13.3
12/5/2012,3:30:00 AM,0,77.1,12.8
12/5/2012,3:45:00 AM,0,77.1,12.7
12/5/2012,4:00:00 AM,0,79.6,12
12/5/2012,4:15:00 AM,0,79.5,12.2
12/5/2012,4:30:00 AM,0,79.3,12.3
12/5/2012,4:45:00 AM,0,82.8,11.6
12/5/2012,5:00:00 AM,0,81.3,11.9
12/5/2012,5:15:00 AM,0,82,11.6
12/5/2012,5:30:00 AM,0,86.1,10.7
12/5/2012,5:45:00 AM,0,88.3,10.3
12/5/2012,6:00:00 AM,0,86.2,11.2
12/5/2012,6:15:00 AM,0,83.8,11.6
12/5/2012,6:30:00 AM,0,86.6,10.8
12/5/2012,6:45:00 AM,0,89.3,10.5
12/5/2012,7:00:00 AM,0,86.4,11.4
12/5/2012,7:15:00 AM,0,82,12.5
12/5/2012,7:30:00 AM,0,78,13.5
12/5/2012,7:45:00 AM,0,74.9,14.5
12/5/2012,8:00:00 AM,0,68.1,16.2
12/5/2012,8:15:00 AM,0,66,16.7
12/5/2012,8:30:00 AM,0,67.8,16.5
12/5/2012,8:45:00 AM,0,64.9,17.4
12/5/2012,9:00:00 AM,0,63.2,17.9
12/5/2012,9:15:00 AM,0,62.4,18.4
12/5/2012,9:30:00 AM,0,60.8,18.8
12/5/2012,9:45:00 AM,0,58.5,19.5
12/5/2012,10:00:00 AM,0,57.7,19.7
12/5/2012,10:15:00 AM,0,54.1,20.7
12/5/2012,10:30:00 AM,0,54.4,20.4
12/5/2012,10:45:00 AM,0,52.6,20.8
12/5/2012,11:00:00 AM,0,50.7,21.4
12/5/2012,11:15:00 AM,0,50.8,21.2
12/5/2012,11:30:00 AM,0,50.4,21
12/5/2012,11:45:00 AM,0,48,22.1
12/5/2012,12:00:00 PM,0,47.7,21.8
12/5/2012,12:15:00 PM,0,47.9,22.2
12/5/2012,12:30:00 PM,0,47.4,21.9
12/5/2012,12:45:00 PM,0,44.8,22.8
12/5/2012,1:00:00 PM,0,43.9,23
12/5/2012,1:15:00 PM,0,44.9,22.1
12/5/2012,1:30:00 PM,0,43.3,22.7
12/5/2012,1:45:00 PM,0,41.5,23.3
12/5/2012,2:00:00 PM,0,41.5,23.4
12/5/2012,2:15:00 PM,0,40.8,23.9
12/5/2012,2:30:00 PM,0,39.3,24.3
12/5/2012,2:45:00 PM,0,39.8,24.2
12/5/2012,3:00:00 PM,0,50.8,21.2
12/5/2012,3:15:00 PM,0,51.9,20.7
12/5/2012,3:30:00 PM,0,51.5,20.6
12/5/2012,3:45:00 PM,0,48.6,21.7
12/5/2012,4:00:00 PM,0,46,22.2
12/5/2012,4:15:00 PM,0,47.9,21.7
12/5/2012,4:30:00 PM,0,44.1,22.7
12/5/2012,4:45:00 PM,0,44.3,22.5
12/5/2012,5:00:00 PM,0,43.8,22.6
12/5/2012,5:15:00 PM,0,45.4,21.8
12/5/2012,5:30:00 PM,0,45.7,21.5
12/5/2012,5:45:00 PM,0,45.1,21.4
12/5/2012,6:00:00 PM,0,45.1,21.1
12/5/2012,6:15:00 PM,0,51,20
12/5/2012,6:30:00 PM,0,56.1,18.6
12/5/2012,6:45:00 PM,0,56.4,18.3
12/5/2012,7:00:00 PM,0,57.9,17.9
12/5/2012,7:15:00 PM,0,56.2,18.1
12/5/2012,7:30:00 PM,0,53.8,18.6
12/5/2012,7:45:00 PM,0,55.3,18.2
12/5/2012,8:00:00 PM,0,57.8,17.5
12/5/2012,8:15:00 PM,0,59.5,17.4
12/5/2012,8:30:00 PM,0,61.4,17
12/5/2012,8:45:00 PM,0,61.5,17
12/5/2012,9:00:00 PM,0,62.6,16.7
12/5/2012,9:15:00 PM,0,64.3,16.2
12/5/2012,9:30:00 PM,0,66.8,15.5
12/5/2012,9:45:00 PM,0,66.5,15.6
12/5/2012,10:00:00 PM,0,69.6,14.9
12/5/2012,10:15:00 PM,0,74.1,13.9
12/5/2012,10:30:00 PM,0,78.1,13.2
12/5/2012,10:45:00 PM,0,78.2,13.3
12/5/2012,11:00:00 PM,0,79.3,13
12/5/2012,11:15:00 PM,0,83.2,12.1
12/5/2012,11:30:00 PM,0,84.1,12
12/5/2012,11:45:00 PM,0,84.4,11.9
12/6/2012,12:00:00 AM,0,84.2,12.1
12/6/2012,12:15:00 AM,0,85.2,12.1
12/6/2012,12:30:00 AM,0,81.7,12.5
12/6/2012,12:45:00 AM,0,85.1,11.6
12/6/2012,1:00:00 AM,0,83.3,12
12/6/2012,1:15:00 AM,0,82.5,11.8
12/6/2012,1:30:00 AM,0,84.5,11.2
12/6/2012,1:45:00 AM,0,86.2,10.8
12/6/2012,2:00:00 AM,0,88.2,10.3
12/6/2012,2:15:00 AM,0,87.7,10.6
12/6/2012,2:30:00 AM,0,86.3,10.6
12/6/2012,2:45:00 AM,0,86.7,10.5
12/6/2012,3:00:00 AM,0,87.2,9.9
12/6/2012,3:15:00 AM,0,90.2,9.7
12/6/2012,3:30:00 AM,0,89.8,10
12/6/2012,3:45:00 AM,0,89.7,10
12/6/2012,4:00:00 AM,0,90.3,10
12/6/2012,4:15:00 AM,0,90.9,9.8
12/6/2012,4:30:00 AM,0,87.9,10.3
12/6/2012,4:45:00 AM,0,88.1,10
12/6/2012,5:00:00 AM,0,90.1,9.7
12/6/2012,5:15:00 AM,0,90.3,9.9
12/6/2012,5:30:00 AM,0,90.8,9.6
12/6/2012,5:45:00 AM,0,91.3,10
12/6/2012,6:00:00 AM,0,90.8,10.6
12/6/2012,6:15:00 AM,0,87.8,11.3
12/6/2012,6:30:00 AM,0,88.5,11.3
12/6/2012,6:45:00 AM,0,88.5,11.2
12/6/2012,7:00:00 AM,0,86.1,11.6
12/6/2012,7:15:00 AM,0,82.3,12.5
12/6/2012,7:30:00 AM,0,78.7,13.3
12/6/2012,7:45:00 AM,0,73.6,14.5
12/6/2012,8:00:00 AM,0,69.9,15.7
12/6/2012,8:15:00 AM,0,66.4,16.7
12/6/2012,8:30:00 AM,0,64.4,17.3
12/6/2012,8:45:00 AM,0,62.2,17.8
12/6/2012,9:00:00 AM,0,60.9,18
12/6/2012,9:15:00 AM,0,59.3,18.6
12/6/2012,9:30:00 AM,0,57.6,19.4
12/6/2012,9:45:00 AM,0,56.4,19.6
12/6/2012,10:00:00 AM,0,54.3,20
12/6/2012,10:15:00 AM,0,53.2,20.3
12/6/2012,10:30:00 AM,0,54.3,19.5
12/6/2012,10:45:00 AM,0,58.3,19.3
12/6/2012,11:00:00 AM,0,56.7,20.7
12/6/2012,11:15:00 AM,0,55.4,21.3
12/6/2012,11:30:00 AM,0,53.3,21.9
12/6/2012,11:45:00 AM,0,54.2,21.5
12/6/2012,12:00:00 PM,0,52,22
12/6/2012,12:15:00 PM,0,51.3,22.2
12/6/2012,12:30:00 PM,0,53.6,21.4
12/6/2012,12:45:00 PM,0,55.9,20.4
12/6/2012,1:00:00 PM,0,57.8,19.7
12/6/2012,1:15:00 PM,0,55.8,19.7
12/6/2012,1:30:00 PM,0,58.6,19.7
12/6/2012,1:45:00 PM,0,62.7,19.7
12/6/2012,2:00:00 PM,0,67.5,18.8
12/6/2012,2:15:00 PM,0,67.1,18.4
12/6/2012,2:30:00 PM,0,63.8,18.9
12/6/2012,2:45:00 PM,12.8,86.4,14.4
12/6/2012,3:00:00 PM,6,96.8,11.8
12/6/2012,3:15:00 PM,0.6,98.4,12.6
12/6/2012,3:30:00 PM,0.4,99.2,12.9
12/6/2012,3:45:00 PM,0.2,99.8,12.9
12/6/2012,4:00:00 PM,0,100,13
12/6/2012,4:15:00 PM,0,100,13.4
12/6/2012,4:30:00 PM,0,100,13.8
12/6/2012,4:45:00 PM,0,100,13.7
12/6/2012,5:00:00 PM,0,100,14.1
12/6/2012,5:15:00 PM,0,100,14.1
12/6/2012,5:30:00 PM,0,100,14.1
12/6/2012,5:45:00 PM,0.2,100,14.4
12/6/2012,6:00:00 PM,0,100,14.5
12/6/2012,6:15:00 PM,0.4,100,14.4
12/6/2012,6:30:00 PM,0.6,100,14.1
12/6/2012,6:45:00 PM,0.2,100,13.7
12/6/2012,7:00:00 PM,0,100,13.7
12/6/2012,7:15:00 PM,0,100,13.9
12/6/2012,7:30:00 PM,0,100,13.8
12/6/2012,7:45:00 PM,0,100,13.7
12/6/2012,8:00:00 PM,0,100,14
12/6/2012,8:15:00 PM,0,100,13.7
12/6/2012,8:30:00 PM,0,100,13.4
12/6/2012,8:45:00 PM,0,100,13.1
12/6/2012,9:00:00 PM,0,100,12.7
12/6/2012,9:15:00 PM,0,100,12.2
12/6/2012,9:30:00 PM,0,100,12.2
12/6/2012,9:45:00 PM,0,100,12.2
12/6/2012,10:00:00 PM,0,100,11.8
12/6/2012,10:15:00 PM,0,100,12.1
12/6/2012,10:30:00 PM,0,100,12.2
12/6/2012,10:45:00 PM,0,100,12.4
12/6/2012,11:00:00 PM,0,100,12.1
12/6/2012,11:15:00 PM,0,100,11.9
12/6/2012,11:30:00 PM,0,100,11.3
12/6/2012,11:45:00 PM,0,100,11.3
12/7/2012,12:00:00 AM,0,100,11.6
12/7/2012,12:15:00 AM,0,100,11.5
12/7/2012,12:30:00 AM,0,99.6,11.8
12/7/2012,12:45:00 AM,0,97.7,11.5
12/7/2012,1:00:00 AM,0,99,11
12/7/2012,1:15:00 AM,0,99.5,11.1
12/7/2012,1:30:00 AM,0,99.3,10.8
12/7/2012,1:45:00 AM,0,99.3,10.5
12/7/2012,2:00:00 AM,0,99.7,10.3
12/7/2012,2:15:00 AM,0,100,10.5
12/7/2012,2:30:00 AM,0,100,10.3
12/7/2012,2:45:00 AM,0,100,10.3
12/7/2012,3:00:00 AM,0,100,10.3
12/7/2012,3:15:00 AM,0,100,10.1
12/7/2012,3:30:00 AM,0.2,100,9.9
12/7/2012,3:45:00 AM,0,100,9.7
12/7/2012,4:00:00 AM,0,100,9.7
12/7/2012,4:15:00 AM,0,100,9.7
12/7/2012,4:30:00 AM,0,100,9.7
12/7/2012,4:45:00 AM,0,100,9.6
12/7/2012,5:00:00 AM,0,100,9.3
12/7/2012,5:15:00 AM,0,100,9
12/7/2012,5:30:00 AM,0,100,8.9
12/7/2012,5:45:00 AM,0,100,9.2
12/7/2012,6:00:00 AM,0,100,9.3
12/7/2012,6:15:00 AM,0,100,9.3
12/7/2012,6:30:00 AM,0,100,9.2
12/7/2012,6:45:00 AM,0,100,9.1
12/7/2012,7:00:00 AM,0,100,9.2
12/7/2012,7:15:00 AM,0,100,10
12/7/2012,7:30:00 AM,0,97.2,10.9
12/7/2012,7:45:00 AM,0,91,12
12/7/2012,8:00:00 AM,0,88.4,13.2
12/7/2012,8:15:00 AM,0,81.7,14.4
12/7/2012,8:30:00 AM,0,74.9,15.4
12/7/2012,8:45:00 AM,0,72.4,15.9
12/7/2012,9:00:00 AM,0,69.7,16.4
12/7/2012,9:15:00 AM,0,69.3,16.7
12/7/2012,9:30:00 AM,0,69.4,16.6
12/7/2012,9:45:00 AM,0,68.5,16.9
12/7/2012,10:00:00 AM,0,62,17.7
12/7/2012,10:15:00 AM,0,57.5,18.6
12/7/2012,10:30:00 AM,0,53.7,19.1
12/7/2012,10:45:00 AM,0,52.3,19.5
12/7/2012,11:00:00 AM,0,49.1,19.6
12/7/2012,11:15:00 AM,0,46.8,20.1
12/7/2012,11:30:00 AM,0,45.4,20.9
12/7/2012,11:45:00 AM,0,42.2,21.1
12/7/2012,12:00:00 PM,0,43.1,21.4
12/7/2012,12:15:00 PM,0,42.1,21.8
12/7/2012,12:30:00 PM,0,40,22.5
12/7/2012,12:45:00 PM,0,39.5,22.7
12/7/2012,1:00:00 PM,0,36.6,22.9
12/7/2012,1:15:00 PM,0,35.8,23.1
12/7/2012,1:30:00 PM,0,35.2,23.5
12/7/2012,1:45:00 PM,0,35.3,23.8
12/7/2012,2:00:00 PM,0,35.3,23.3
12/7/2012,2:15:00 PM,0,35.5,23.6
12/7/2012,2:30:00 PM,0,34.6,23.9
12/7/2012,2:45:00 PM,0,34.6,23.7
12/7/2012,3:00:00 PM,0,34.4,23.7
12/7/2012,3:15:00 PM,0,35,23.8
12/7/2012,3:30:00 PM,0,36.8,23.5
12/7/2012,3:45:00 PM,0,37.5,23.2
12/7/2012,4:00:00 PM,0,38.3,23
12/7/2012,4:15:00 PM,0,38.9,22.7
12/7/2012,4:30:00 PM,0,40.6,21.8
12/7/2012,4:45:00 PM,0,40.5,21.8
12/7/2012,5:00:00 PM,0,42.3,20.8
12/7/2012,5:15:00 PM,0,43.8,20.2
12/7/2012,5:30:00 PM,0,44.9,19.7
12/7/2012,5:45:00 PM,0,46.2,19.2
12/7/2012,6:00:00 PM,0,47.6,18.6
12/7/2012,6:15:00 PM,0,49.4,18
12/7/2012,6:30:00 PM,0,51.1,17.5
12/7/2012,6:45:00 PM,0,52.7,17
12/7/2012,7:00:00 PM,0,53.1,16.9
12/7/2012,7:15:00 PM,0,54.4,16.6
12/7/2012,7:30:00 PM,0,56.2,16.2
12/7/2012,7:45:00 PM,0,58.3,15.7
12/7/2012,8:00:00 PM,0,59.2,15.5
12/7/2012,8:15:00 PM,0,60.5,15.2
12/7/2012,8:30:00 PM,0,61.7,15
12/7/2012,8:45:00 PM,0,62.8,14.7
12/7/2012,9:00:00 PM,0,61.5,14.8
12/7/2012,9:15:00 PM,0,63,14.5
12/7/2012,9:30:00 PM,0,62.4,14.4
12/7/2012,9:45:00 PM,0,62.9,14.3
12/7/2012,10:00:00 PM,0,63.8,14
12/7/2012,10:15:00 PM,0,64.6,13.8
12/7/2012,10:30:00 PM,0,68.9,12.9
12/7/2012,10:45:00 PM,0,75.8,11.5
12/7/2012,11:00:00 PM,0,79.7,10.8
12/7/2012,11:15:00 PM,0,81.7,10.8
12/7/2012,11:30:00 PM,0,83.4,10.4
12/7/2012,11:45:00 PM,0,83.8,10
12/8/2012,12:00:00 AM,0,84.2,10
12/8/2012,12:15:00 AM,0,86.8,9.8
12/8/2012,12:30:00 AM,0,91.3,9.5
12/8/2012,12:45:00 AM,0,91,9.4
12/8/2012,1:00:00 AM,0,88,9.7
12/8/2012,1:15:00 AM,0,90.5,9.1
12/8/2012,1:30:00 AM,0,91.5,8.9
12/8/2012,1:45:00 AM,0,90.9,9
12/8/2012,2:00:00 AM,0,83.5,10.1
12/8/2012,2:15:00 AM,0,80.9,10.7
12/8/2012,2:30:00 AM,0,82.8,9.9
12/8/2012,2:45:00 AM,0,85.5,9.2
12/8/2012,3:00:00 AM,0,86.8,9.4
12/8/2012,3:15:00 AM,0,87.6,9.2
12/8/2012,3:30:00 AM,0,88.8,8.8
12/8/2012,3:45:00 AM,0,91.6,8.2
12/8/2012,4:00:00 AM,0,89.4,8.8
12/8/2012,4:15:00 AM,0,90.2,8.2
12/8/2012,4:30:00 AM,0,92.8,7.7
12/8/2012,4:45:00 AM,0,94.1,7.4
12/8/2012,5:00:00 AM,0,94.5,7.1
12/8/2012,5:15:00 AM,0,91.9,7.9
12/8/2012,5:30:00 AM,0,91.8,7.5
12/8/2012,5:45:00 AM,0,92.5,7.3
12/8/2012,6:00:00 AM,0,94.9,6.9
12/8/2012,6:15:00 AM,0,93.7,7
12/8/2012,6:30:00 AM,0,95,6.9
12/8/2012,6:45:00 AM,0,95.9,6.8
12/8/2012,7:00:00 AM,0,95.7,7.3
12/8/2012,7:15:00 AM,0,90.2,8.7
12/8/2012,7:30:00 AM,0,82.7,10.8
12/8/2012,7:45:00 AM,0,74.4,12.8
12/8/2012,8:00:00 AM,0,65.9,15
12/8/2012,8:15:00 AM,0,67.3,15.1
12/8/2012,8:30:00 AM,0,66.7,15.1
12/8/2012,8:45:00 AM,0,64.5,15.3
12/8/2012,9:00:00 AM,0,60.8,16.2
12/8/2012,9:15:00 AM,0,57.8,16.9
12/8/2012,9:30:00 AM,0,55.2,17.7
12/8/2012,9:45:00 AM,0,54.6,18.2
12/8/2012,10:00:00 AM,0,51.7,18.6
12/8/2012,10:15:00 AM,0,49.6,19.3
12/8/2012,10:30:00 AM,0,46.4,19.8
12/8/2012,10:45:00 AM,0,44.5,20
12/8/2012,11:00:00 AM,0,45,20.2
12/8/2012,11:15:00 AM,0,42.6,20.9
12/8/2012,11:30:00 AM,0,42.3,20.7
12/8/2012,11:45:00 AM,0,42.8,20.7
12/8/2012,12:00:00 PM,0,42,20.8
12/8/2012,12:15:00 PM,0,42.6,20.9
12/8/2012,12:30:00 PM,0,41.6,21.6
12/8/2012,12:45:00 PM,0,39.5,22
12/8/2012,1:00:00 PM,0,39.4,21.7
12/8/2012,1:15:00 PM,0,38.1,22.3
12/8/2012,1:30:00 PM,0,37.4,22.3
12/8/2012,1:45:00 PM,0,37.8,22.5
12/8/2012,2:00:00 PM,0,39.2,22.3
12/8/2012,2:15:00 PM,0,38.4,22.7
12/8/2012,2:30:00 PM,0,37.8,22.9
12/8/2012,2:45:00 PM,0,37.8,22.7
12/8/2012,3:00:00 PM,0,37.7,22.5
12/8/2012,3:15:00 PM,0,37.1,22.7
12/8/2012,3:30:00 PM,0,36.8,22.9
12/8/2012,3:45:00 PM,0,37.3,22.7
12/8/2012,4:00:00 PM,0,38.7,22.3
12/8/2012,4:15:00 PM,0,39.4,22
12/8/2012,4:30:00 PM,0,39.7,21.9
12/8/2012,4:45:00 PM,0,39.8,21.5
12/8/2012,5:00:00 PM,0,40.2,20.9
12/8/2012,5:15:00 PM,0,41.6,20.3
12/8/2012,5:30:00 PM,0,40.5,19.9
12/8/2012,5:45:00 PM,0,36.3,19.5
12/8/2012,6:00:00 PM,0,39.3,18.9
